student_id,nom,prenom,sexe,date_naissance,departement,filiere,niveau,annee_academique,ue,matiere,enseignant,note
EPL0916,WAGNER,Sophie,F,18/02/2007,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,12.84
EPL0917,DELANNOY,Madeleine,M,30/10/2007,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,13.82
EPL0918,PETIT,Julie,M,16/10/2007,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,12.56
EPL0919,ROBERT,Madeleine,M,02/03/2001,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,10.66
EPL0920,ROBERT,Antoine,F,05/01/2004,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,12.58
EPL0921,BERNARD,Madeleine,F,17/07/1995,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,15.22
EPL0922,DELANNOY,Agathe,M,26/05/2001,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,8.92
EPL0923,MARTIN,Sophie,M,27/04/1996,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,12.4
EPL0924,SCHMITT,Lucas,F,19/03/1997,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,M. DADEOU,9.9
EPL0925,BERNARD,Agathe,M,18/07/1999,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,15.59
EPL0926,MARTIN,Danielle,F,04/06/2005,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,7.43
EPL0927,BERNARD,Stéphane,M,13/01/2001,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,10.32
EPL0928,PETIT,Sophie,F,18/11/1996,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,13.13
EPL0929,DIJOUX,Stéphane,F,14/06/2007,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,16.7
EPL0930,MARTIN,Madeleine,M,07/05/1996,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,M. DADEOU,11.8
EPL0931,WAGNER,Antoine,F,08/01/1996,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,10.33
EPL0932,DELANNOY,Madeleine,F,08/09/2004,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,17.64
EPL0933,MARTIN,Thomas,F,07/07/2000,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,7.66
EPL0934,PETIT,Emma,M,31/12/1997,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,5.4
EPL0935,DIJOUX,Sophie,F,23/10/2003,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,13.32
EPL0936,MOREAU,Agathe,F,11/06/2003,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,10.49
EPL0937,SCHMITT,Agathe,F,23/04/2003,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Prof TRAORE,8.94
EPL0938,SCHMITT,Lucas,F,18/04/1999,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,14.13
EPL0939,MOREAU,Emma,M,18/04/2001,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,12.73
EPL0940,BERNARD,Agathe,F,07/10/2007,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,10.31
EPL0941,PETIT,Antoine,M,19/06/1996,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,8.16
EPL0942,PETIT,Stéphane,F,21/04/1999,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,14.62
EPL0943,BERNARD,Danielle,F,13/09/2004,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,M. DADEOU,13.95
EPL0944,DUPONT,Julie,M,14/01/2000,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,11.7
EPL0945,SCHMITT,Sophie,M,04/07/2002,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,17.54
EPL0946,BERNARD,Agathe,M,01/06/1999,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,8.79
EPL0947,DELANNOY,Danielle,F,08/09/2004,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,7.42
EPL0948,MOREAU,Stéphane,F,21/03/1996,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,9.92
EPL0949,MOREAU,Antoine,M,01/12/1996,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,11.86
EPL0950,DELANNOY,Madeleine,M,29/11/2004,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,12.73
EPL0951,DELANNOY,Danielle,M,12/08/2001,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,11.28
EPL0952,PETIT,Antoine,M,03/03/2005,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,M. DADEOU,13.06
EPL0953,SCHMITT,Thomas,F,26/04/1999,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,Prof TRAORE,8.25
EPL0954,WAGNER,Antoine,M,31/05/2006,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,16.33
EPL0955,PETIT,Thomas,M,14/06/2000,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,M. DADEOU,11.75
EPL0956,PETIT,Sophie,F,24/12/2001,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,15.35
EPL0957,PETIT,Emma,F,10/04/2003,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,Prof TRAORE,13.03
EPL0958,ROBERT,Danielle,F,17/09/2002,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,13.37
EPL0959,DUPONT,Stéphane,F,25/06/2005,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,13.71
EPL0960,DUPONT,Madeleine,M,10/03/2005,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Prof TRAORE,13.34
EPL0961,WAGNER,Stéphane,F,13/10/1999,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,13.93
EPL0962,BERNARD,Stéphane,F,18/02/1999,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,M. DADEOU,15.99
EPL0963,SCHMITT,Julie,M,12/03/1998,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,12.59
EPL0964,SCHMITT,Stéphane,M,16/05/2001,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,14.13
EPL0965,ROBERT,Stéphane,M,25/05/1999,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,11.73
EPL0966,DIJOUX,Sophie,M,04/08/2002,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,16.32
EPL0967,DUPONT,Madeleine,F,19/06/1996,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,Mme KOUADIO,9.97
EPL0968,ROBERT,Sophie,F,17/02/2002,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,17.4
EPL0969,PETIT,Stéphane,F,02/05/1998,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,11.88
EPL0970,ROBERT,Antoine,F,11/09/1999,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,7.71
EPL0971,ROBERT,Sophie,F,08/03/2006,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,12.38
EPL0972,DUPONT,Julie,F,05/02/2006,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,9.96
EPL0973,WAGNER,Stéphane,F,04/04/2000,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,M. DADEOU,14.52
EPL0974,PETIT,Madeleine,F,16/09/2000,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,10.04
EPL0975,MOREAU,Julie,F,29/02/2000,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,10.66
EPL0976,MOREAU,Thomas,F,04/03/2004,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,M. DADEOU,6.33
EPL0977,SCHMITT,Madeleine,F,30/03/2000,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,M. DADEOU,10.64
EPL0978,ROBERT,Julie,M,14/03/2001,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,M. DADEOU,4.73
EPL0979,SCHMITT,Julie,M,27/06/2002,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,7.25
EPL0980,MARTIN,Stéphane,M,08/03/2007,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,M. DADEOU,14.28
EPL0981,BERNARD,Sophie,M,02/08/2005,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,14.36
EPL0982,WAGNER,Thomas,M,27/07/2006,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,13.28
EPL0983,DUPONT,Stéphane,F,14/05/2004,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,9.1
EPL0984,DIJOUX,Antoine,M,08/11/2001,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,11.86
EPL0985,WAGNER,Sophie,F,18/01/2004,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,11.99
EPL0986,SCHMITT,Madeleine,M,29/05/2002,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,8.52
EPL0987,DELANNOY,Julie,F,23/03/1999,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,16.51
EPL0988,MARTIN,Agathe,M,04/05/1997,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,14.63
EPL0989,DIJOUX,Stéphane,M,28/08/2003,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,11.34
EPL0990,ROBERT,Agathe,F,15/04/1996,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,M. DADEOU,12.08
EPL0991,BERNARD,Madeleine,M,23/11/1997,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,12.63
EPL0992,WAGNER,Madeleine,M,12/12/2001,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Prof TRAORE,5.87
EPL0993,WAGNER,Julie,F,06/03/2001,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,Mme KOUADIO,11.26
EPL0994,BERNARD,Antoine,M,17/10/2006,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,9.95
EPL0995,SCHMITT,Agathe,F,27/03/2005,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,M. DADEOU,9.0
EPL0996,WAGNER,Madeleine,F,08/04/2005,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,11.16
EPL0997,SCHMITT,Stéphane,M,20/02/2001,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,17.39
EPL0998,BERNARD,Julie,M,09/04/2003,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,M. DADEOU,13.92
EPL0999,MOREAU,Madeleine,F,26/08/1999,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,10.29
EPL1000,MOREAU,Sophie,F,16/12/2003,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,M. DADEOU,13.72
EPL1001,DELANNOY,Madeleine,F,31/05/2005,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Prof TRAORE,16.2
EPL1002,WAGNER,Thomas,M,23/07/2005,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,14.77
EPL1003,DELANNOY,Madeleine,F,14/10/1997,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,12.18
EPL1004,SCHMITT,Lucas,M,18/11/2004,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,10.06
EPL1005,ROBERT,Stéphane,F,27/01/1996,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,14.09
EPL1006,SCHMITT,Antoine,M,03/02/1996,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,13.18
EPL1007,WAGNER,Agathe,M,16/06/2004,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,14.69
EPL1008,DELANNOY,Stéphane,M,07/10/1998,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,13.91
EPL1009,DELANNOY,Emma,F,10/08/2007,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,15.15
EPL1010,DELANNOY,Stéphane,M,17/05/1997,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,M. DADEOU,10.39
EPL1011,DUPONT,Danielle,F,09/10/1999,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,15.95
EPL1012,PETIT,Emma,M,05/07/1996,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Mme KOUADIO,12.59
EPL1013,ROBERT,Antoine,M,25/08/2000,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,18.23
EPL1014,DIJOUX,Emma,M,17/02/2002,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,9.93
EPL1015,PETIT,Antoine,F,30/07/2003,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,17.21
EPL1016,PETIT,Agathe,F,20/04/2000,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,12.59
EPL1017,DIJOUX,Emma,F,26/08/2001,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,10.05
EPL1018,SCHMITT,Stéphane,F,16/05/2002,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,10.55
EPL1019,BERNARD,Lucas,M,20/02/2000,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,11.04
EPL1020,ROBERT,Danielle,M,28/12/1999,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,13.27
EPL1021,SCHMITT,Agathe,F,27/07/1996,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,13.57
EPL1022,DIJOUX,Agathe,M,24/04/2007,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,M. DADEOU,10.28
EPL1023,MOREAU,Lucas,M,07/06/1999,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,M. DADEOU,11.93
EPL1024,MARTIN,Antoine,F,08/07/1999,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,M. DADEOU,18.43
EPL1025,BERNARD,Madeleine,F,24/11/2004,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,17.18
EPL1026,BERNARD,Sophie,M,25/09/2001,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,13.31
EPL1027,MOREAU,Lucas,F,09/05/2001,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,12.11
EPL1028,MOREAU,Stéphane,M,03/04/1999,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,M. DADEOU,12.36
EPL1029,BERNARD,Sophie,F,15/05/2003,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,M. DADEOU,13.84
EPL1030,SCHMITT,Agathe,F,08/09/2007,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,8.93
EPL1031,DUPONT,Julie,F,05/04/2003,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,11.23
EPL1032,WAGNER,Stéphane,F,10/10/1995,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,6.99
EPL1033,MOREAU,Madeleine,F,19/07/2000,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,13.2
EPL1034,BERNARD,Sophie,M,18/08/2006,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,M. DADEOU,13.94
EPL1035,MARTIN,Julie,F,27/11/2001,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,10.55
EPL1036,PETIT,Emma,M,12/01/2001,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,16.72
EPL1037,DIJOUX,Thomas,M,04/03/1997,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,8.32
EPL1038,MARTIN,Sophie,M,16/12/1998,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,M. DADEOU,7.61
EPL1039,DIJOUX,Julie,M,08/02/2005,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,12.67
EPL1040,DIJOUX,Stéphane,F,02/03/2004,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,M. DADEOU,15.14
EPL1041,DELANNOY,Sophie,M,17/03/2001,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,M. DADEOU,17.05
EPL1042,MOREAU,Agathe,M,15/05/1996,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,10.62
EPL1043,ROBERT,Danielle,F,31/08/2006,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,15.24
EPL1044,BERNARD,Emma,F,11/09/2002,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,M. DADEOU,11.88
EPL1045,PETIT,Danielle,F,29/05/2002,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,11.48
EPL1046,DIJOUX,Danielle,M,25/11/2006,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,14.65
EPL1047,MOREAU,Julie,F,20/03/1999,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Mme KOUADIO,13.96
EPL1048,DUPONT,Thomas,M,13/11/2005,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,M. DADEOU,7.27
EPL1049,DELANNOY,Sophie,F,18/05/1999,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,16.43
EPL1050,DELANNOY,Lucas,F,08/10/1998,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,16.14
EPL1051,WAGNER,Madeleine,M,14/05/1997,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,M. DADEOU,10.12
EPL1052,MARTIN,Stéphane,F,06/09/2005,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,13.19
EPL1053,DUPONT,Stéphane,M,12/09/2002,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,13.48
EPL1054,MARTIN,Agathe,F,19/12/1996,Génie Civil,GC Bâtiment,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,12.78
EPL1055,DELANNOY,Antoine,F,09/11/1997,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,10.35
EPL1056,PETIT,Julie,M,15/09/2003,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,9.99
EPL1057,PETIT,Antoine,M,23/05/1997,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Mme KOUADIO,11.92
EPL1058,MARTIN,Stéphane,F,22/03/2005,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Prof TRAORE,15.52
EPL1059,DUPONT,Lucas,M,18/02/2001,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,13.63
EPL1060,BERNARD,Danielle,F,04/06/1998,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,10.89
EPL1061,MOREAU,Sophie,F,28/07/1998,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,14.32
EPL1062,MOREAU,Emma,F,09/10/2003,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,3.45
EPL1063,ROBERT,Sophie,M,08/12/1997,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,15.45
EPL1064,DIJOUX,Antoine,M,28/11/2004,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,6.78
EPL1065,WAGNER,Stéphane,M,15/02/2003,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,M. DADEOU,10.91
EPL1066,DIJOUX,Danielle,M,22/12/2002,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Prof TRAORE,8.64
EPL1067,DUPONT,Antoine,F,02/05/1998,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,8.12
EPL1068,WAGNER,Sophie,F,15/10/2001,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,15.48
EPL1069,BERNARD,Lucas,F,29/03/2003,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,Mme KOUADIO,10.6
EPL1070,MOREAU,Julie,M,08/07/1995,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,13.04
EPL1071,DIJOUX,Sophie,F,22/09/2004,Informatique,Génie Logiciel,L3,2025-2026,UE302,Base de données,Mme KOUADIO,11.86
EPL1072,ROBERT,Madeleine,F,11/06/1995,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Mme KOUADIO,13.43
EPL1073,DELANNOY,Madeleine,M,13/02/1995,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,12.23
EPL1074,DIJOUX,Antoine,M,13/08/1998,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Mme KOUADIO,8.15
EPL1075,ROBERT,Lucas,F,18/03/2007,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Mme KOUADIO,14.99
EPL1076,MARTIN,Danielle,F,24/12/2006,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,Prof TRAORE,10.52
EPL1077,DUPONT,Antoine,M,22/03/1997,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Mme KOUADIO,7.33
EPL1078,DIJOUX,Lucas,M,04/01/1998,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,10.72
EPL1079,PETIT,Sophie,M,02/05/2007,Informatique,Intelligence Artificielle,M1,2025-2026,UE401,Machine Learning,M. DADEOU,16.5
EPL1080,MOREAU,Agathe,F,16/07/2004,Réseaux & Télécoms,Télécommunications,L1,2025-2026,UE101,Réseaux de base,Prof TRAORE,14.55
EPL1081,MARTIN,Stéphane,F,23/08/2007,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,10.95
EPL1082,BERNARD,Sophie,M,20/07/2000,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Prof TRAORE,10.95
EPL1083,ROBERT,Sophie,M,22/05/2002,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,11.04
EPL1084,DIJOUX,Stéphane,F,22/03/1995,Génie Civil,GC Travaux Publics,L2,2025-2026,UE102,Électricité,Mme KOUADIO,18.23
EPL1085,DELANNOY,Madeleine,F,24/12/2005,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,13.15
EPL1086,MARTIN,Antoine,M,28/01/1996,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,M. DADEOU,13.29
EPL1087,ROBERT,Julie,F,11/09/2005,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,15.09
EPL1088,ROBERT,Madeleine,M,14/03/1998,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Prof TRAORE,12.72
EPL1089,WAGNER,Antoine,F,08/04/2005,Génie Civil,GC Travaux Publics,L3,2025-2026,UE201,Résistance des matériaux,Prof TRAORE,11.22
EPL1090,MARTIN,Lucas,F,04/09/2006,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,M. DADEOU,11.41
EPL1091,BERNARD,Emma,M,13/10/1996,Génie Civil,GC Bâtiment,L2,2025-2026,UE102,Électricité,Prof TRAORE,11.79
EPL1092,SCHMITT,Agathe,F,06/06/2007,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,M. DADEOU,11.89
EPL1093,MOREAU,Julie,M,04/02/2004,Génie Civil,GC Bâtiment,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,14.18
EPL1094,BERNARD,Julie,F,23/06/2000,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Prof TRAORE,12.16
EPL1095,ROBERT,Stéphane,M,07/09/1996,Informatique,Génie Logiciel,M1,2025-2026,UE401,Machine Learning,M. DADEOU,14.2
EPL1096,MOREAU,Sophie,M,16/05/2003,Génie Civil,GC Travaux Publics,M1,2025-2026,UE301,Mathématiques,Prof TRAORE,11.76
EPL1097,DELANNOY,Lucas,F,01/11/2005,Informatique,Intelligence Artificielle,L3,2025-2026,UE302,Base de données,Prof TRAORE,12.24
EPL1098,PETIT,Sophie,M,02/11/2001,Réseaux & Télécoms,Télécommunications,L2,2025-2026,UE202,Transmission de données,Mme KOUADIO,6.01
